comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"আন্দলনরত কুকুরছানাগুলো ৭ কলেজকে হীন করে মিছিল করছে কেন? ৭ কলেজ কী অধিভুক্ত হওয়ার জন্য আন্দোলন/দাবি/কান্না কাটি করেছিল নাকি? তারাইতো ৭ কলেজ শীক্ষার্থীদের অনিচ্ছা থাকার পরও অনেকটা জোরপূর্বক অধিভূক্ত করেছে। আমরা ঢাবি অধিভুক্ত হতে চাইনি এখনও চাইনা ভবিষ্যতেও  না। ঢাবি অধীনে যে সমস্ত সেশনে পরীক্ষাগুলো সম্পন্ন হয়েছে তার ফলাফল প্রকাশের মাধ্যমে এবং নতুন কোন সেশনে হাত না দিয়ে আমাদের নিজস্ব স্বকীয়তা ও ঐতিহ্যে ফিরিয়ে দেয়া অবিলম্বে ফিরিয়ে দেয়া হউক। যারা আমাদেরকে কুৎসিত স্লোগানের মাধ্যমে ছোট করে আন্দোলনকে উজ্জীবিত করছে আমি ওই কুত্তার বাচ্চাগুলোকে বলবো ঢাবির কারণে আমাদের জীবন  থেকে মহা মূল্যবান সময়  হারিয়েছি আজ তোরাই আমাদের বলছিস কিনা, আমরা জোর করে ঢাবি অধিভুক্ত হয়েছি।",1,0,0,0,0,0
সব  গুজব😹😹😹 ১৭ সালে ওরা বলছিল আমরা ঢাবির আন্ডারে  সার্টিফিকেট পামু😹😹😹😹😹😹🔪💉🔫🗡🏹,1,0,0,0,0,0
বারবার/ ঘনঘন পরিবর্তন ( চলমান প্রক্রিয়া /system ) অনেক সময় ভাল ফলাফল  বহন করে না।যার জলন্ত উদহারন - সিদ্দিকুর  দু' টো চোখ হারাল।বড়রকমের  কিছু না ঘটলে  কর্ণধারদের  ঘুম ভাংগেনা।,0,0,0,0,0,0
"হাহাহাহা! ৭ কলেজকে আমার মতে DU থেকে আলাদা করাই ভালো। কারণ যতটুকু শুনেছি, এরাও নাকি ভয়াবহ জট এ পড়েছে।",1,0,0,0,1,1
সব পাগলা নুরুর ভেল্কি।,1,0,0,0,0,0
"ভাগ্যের কি নির্মম পরিহাস, দেয়া হলো বিপদের লাঠি ভাবা হচ্ছে দিছে বাঁশ!",0,0,0,0,0,0
গুড জব ব্রাদারস।।,0,0,0,0,0,0
৭ কলেজের শিক্ষার্থীদের মতো দুর্ভাগা সম্ভবত কেউ নেই,1,0,0,0,0,0
ইঞ্জেকশন দিয়ে ফুলিয়েছে কিনা দেখেন।,1,0,0,0,0,0
আল্লাহ্ আমাদের হালাল টাকায় একটা বকরি কোরবানি দেয়ার সুযোগ দান করিও।,1,0,0,0,0,0
"কোহলী,মাশরাফি নাই?",1,1,1,0,1,0
"জিনি এই গরুর মালিক ওনি হলেন একটা গান্জা খুর সুয়েরের বাচ্চা ২৫ লাখ টাকার কি আছে এটা বেতরে হম,,",1,1,0,0,1,0
ভাই বিরাট কুলী বা ধোনি নামের কোন গরু নাই?,1,0,0,0,0,0
এই গরু 25 লাখ টাকা হয় কোন ভাবে??? মানুষ কি পাগল?,1,0,0,0,1,0
ভাইরাল করবেন না।বাটপার।,1,0,0,0,0,0
আস্ত গরু কি ওজনে বিক্রী হয়? কোরবানী কি ওজনে হবে? গলদটা শুরুতেই।,1,0,0,0,1,0
টাকা কি গাছে ধরে ২৫ লাক টাকা দিয়ে ২৫ টা  গরু কিনব এর থেকে ১০ ডবল মাংস হবে শালা বলদ।,1,0,0,0,0,0
বেশি লোভ কইরেন না। পরে কাইন্দা কসাইয়ের কাছে বেচতে হইব।,1,0,0,0,0,0
যুবরাজ সরকার মেহেবুল হাসান এহসান রাসেল ৩৫ মণের যুবরাজ 😂,1,0,0,0,1,0
তুর পুরা খামারে ২৫ লাখ টাকার গরু আছেনি,1,0,0,0,0,0
যুবরাজ রেজওয়ান ৩৫ মণ😲😲,0,0,0,0,0,0
যুবরাজ সরকার 🤣🤣🤣,1,1,0,0,0,0
"অনুগ্রহ পূর্বক  ""গণ পিটুনী""  সব্দ লিখা থেকে বিরত থাকুন,কিছু উসৃঙ্খল ব্যক্তি মানুষ হত্যায় মেতে উঠেছে, তাঁদের আইনের আওতায় এনে কঠিন শাস্তি দিন.অবাক লাগে এতো সময় ধরে একজন মহিলাকে  পেটাচ্ছে অথচ এই দিন দুপুরে শহরের মাঝে কোন আইন শৃঙ্খলা বাহিনীর লোক আসলোনা!  পুলিশ কি ঘোড়ার ঘাস কাটে ডিউটি ফেলে?",0,0,0,0,0,0
যারা যারা ঐ হত্যাকান্ডে প্রত্যক্ষ ও পরোক্ষভাবে জড়িত তাদের সকলকে আইনের আওতায় এনে উচিত শাস্তি প্রদান করে বর্বরতার শিকারে মারা যাওয়া মহিলার আত্না হালকা হলেও শান্তি পাক।,1,0,0,0,0,0
মানুষ উত্তেজিত হয়ে গেলে হৃদপিণ্ড থেকে রক্ত চলাচল বেড়ে গিয়ে মস্তিষ্ক অকার্যকর হয়ে যায় সেটা হোক ভালো কাজের বেলায় খারাপ কাজের বেলায় সেক্সের বেলায়। অতি উত্তেজনায় ও মস্তিষ্ক কিভাবে কার্যকর রাখা যায় তা আবিষ্কার করা অতীব প্রয়োজন। শিক্ষিত কিংবা অশিক্ষিত হোক বর্বরতা লুকিয়ে আছে প্রত্যেকটি মানুষের DNA তে।,0,0,0,1,0,0
